time,latitude,longitude,depth,phase,x,y,z,bx,by,Q_x,Q_y,Q_bx,Q_by,P
2026-07-10 02:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 03:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 03:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 03:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 03:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 03:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 03:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 04:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 04:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 04:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 04:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 04:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 04:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 05:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 05:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 05:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 05:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 05:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 05:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 06:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 06:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 06:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 06:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 06:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 06:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 07:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 07:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 07:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 07:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 07:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 07:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 08:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 08:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 08:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 08:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 08:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 08:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 09:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 09:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 09:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 09:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 09:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 09:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 10:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 10:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 10:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 10:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 10:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 10:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 11:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 11:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 11:28:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 11:38:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 11:48:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 11:58:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 12:08:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
2026-07-10 12:18:44,59.10863412007936,20.851107238104255,124.79999999999995,parking,306.682559930116,117.45331371425242,0.0,0.0,0.0,4.0,4.0,6.944444444444444e-05,6.944444444444444e-05,"[[1857180.489291426, -340.5228786472149, 659.4284049558935, 1.871687708574985], [-340.52287864721524, 1826181.8393241952, -2.229485995236632, 654.3327118089722], [659.4284049558935, -2.229485995236632, 0.31676666666666653, 0.0], [1.871687708574985, 654.3327118089722, 0.0, 0.31676666666666653]]"
