time,latitude,longitude,depth,phase,x,y,z,bx,by,P
2026-07-25 20:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 20:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 20:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 20:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 21:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 21:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 21:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 21:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 21:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 21:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 22:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 22:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 22:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 22:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 22:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 22:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 23:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 23:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 23:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 23:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 23:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-25 23:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 00:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 00:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 00:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 00:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 00:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 00:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 01:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 01:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 01:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 01:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 01:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 01:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 02:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 02:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 02:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 02:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 02:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 02:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 03:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 03:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 03:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 03:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 03:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 03:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 04:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 04:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 04:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 04:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 04:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 04:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 05:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 05:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 05:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 05:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 05:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 05:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 06:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 06:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 06:28:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 06:38:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 06:48:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 06:58:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 07:08:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
2026-07-26 07:18:00,56.34526813898013,19.305460583176377,132.0,parking,64250.70873475731,24560.763426794103,0.0,0.0,0.0,"[[7779303.852881426, 14661.950516127697, 1696.849523963647, 1.583875911265013], [14661.950516127697, 7719664.482589254, 1.0146218685405743, 1691.4049481057689], [1696.849523963647, 1.0146218685405743, 0.4917666666666662, 0.0], [1.583875911265013, 1691.4049481057689, 0.0, 0.4917666666666662]]"
